sample_id,t_seconds,f_RA,f_clean,f_eq,delta_G,k_jmak,n_jmak,Mn,C,Al,Si,T_celsius,Ac1,Ac3,X_Mn_aus,provenance,fidelity,is_observed
200005,9.63247328075916,0.0050341445053444,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,10.316872176358212,0.0164703183509538,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,11.049898442586244,0.0,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,11.835007113034758,0.0244374676093768,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,12.675898705617463,0.0072323197834051,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,13.57653666452871,0.0,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,14.541166041474275,0.0135200277092927,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,15.57433350422617,0.0485156607690337,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,16.680908766809576,0.0038857573825656,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,17.866107542330425,0.0265174255501955,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,19.13551612662926,0.0,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,20.495117728633463,0.0,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,21.951320671512928,0.0177409686481294,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,23.510988597561937,0.0,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,25.181472819174555,0.001529085395904,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,26.970646968395997,0.0,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,28.88694410836661,0.0102338907973632,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,30.939396481578854,0.0071290300033073,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,33.137678082296134,0.0221680954326032,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,35.492150253793604,0.0,0.0,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,38.01391052533806,0.0,5.751139234458806e-17,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,40.71484491909453,0.0,5.751139234458806e-17,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,43.60768397350182,0.0,5.751139234458806e-17,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,46.706062747176965,0.0080614085104636,5.751139234458806e-17,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,50.024585086169495,0.0161738311744625,5.751139234458806e-17,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200005,53.57889245748225,0.0,5.751139234458806e-17,0.5180165702652904,4700.1597256631685,6.7759579516077376e-21,2.522254083335894,9.093815158165537,0.1141854040094844,1.5199555857774478,0.2568485876570308,577.7996452247851,518.58855327385,587.7996452247851,11.99896766150548,synthetic_exploratory,synthetic,1.0
200006,0.0,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,1.0,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,1.1285845043588978,0.0759519651197645,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,1.2737029834790188,0.0017478148329803,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,1.4374814503101176,0.0004111189940011,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,1.6223192901233536,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,1.830924411955744,0.0058464140232535,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,2.0663529199856794,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,2.3320538860325986,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,2.631919879106342,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,2.9703439922735604,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,3.3522842022954857,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,3.7833360049178135,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,4.269814389933343,0.0031412571732623,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,4.818846356967411,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,5.438475327359745,0.0443899150305145,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,6.137778981796392,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,6.92700225003514,0.0322155068407079,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,7.817707401048878,0.1838892077145842,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,8.822943432435634,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,9.957437240681962,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,11.237809372959882,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,12.682817521261702,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,14.31363132610748,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,16.154142515751005,0.0,0.0,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,18.231314924481843,0.0517177518010618,6.336987152836507e-17,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,20.57557951785732,0.0276162752639193,6.336987152836507e-17,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,23.221280212058087,0.1876478914858493,6.336987152836507e-17,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,26.20717701870465,0.0212999407882639,6.336987152836507e-17,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,29.577013886300687,0.0,1.2673974305673014e-16,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,33.380159557286895,0.0,1.2673974305673014e-16,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,37.67233082938155,0.0144437476477029,1.901096145850952e-16,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,42.516408817122,0.0,2.5347948611346033e-16,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,47.9833601719919,0.0210439410107016,3.168493576418253e-16,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,54.15327675718195,0.0,4.435891006985555e-16,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,61.1165490084144,0.0,6.336987152836508e-16,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,68.97519017078766,0.020983776399378,8.238083298687459e-16,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,77.8443308119591,0.0131123022499102,1.1406576875105712e-15,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,87.85390550656491,0.0,1.5208769166807618e-15,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,99.15055640212,0.0342172814995511,2.0278358889076826e-15,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,111.89978155399548,0.0,2.788274347248063e-15,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,126.28835950298496,0.0181791600519995,3.738822420173539e-15,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,142.52708561597464,0.0175052108923231,5.00621985074084e-15,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,160.85386027762286,0.0,6.7172063820066965e-15,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,181.53717417563627,0.0096257211675093,8.998521757027841e-15,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,204.88004173972544,0.0,1.2103645461917727e-14,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,231.2244403598584,0.0272723883554616,1.628605698278982e-14,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,260.9563204191942,0.0,2.1925975548814315e-14,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,294.5112595396178,0.0,2.9530360132218123e-14,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,332.3808438756344,0.0309612017839701,3.966953957675653e-14,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,375.1198699437752,0.0,5.3357431826883396e-14,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,423.3544724956695,0.0,7.173469457010926e-14,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,477.7912975096475,0.0,9.644894446617164e-14,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,539.2278546869204,0.0178862072179103,1.2971812701856332e-13,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,608.5642011183501,0.0,1.743938864460607e-13,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,686.8161272897213,0.0517922392098952,2.345318945264792e-13,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,775.1300386029674,0.0,3.1539185059667297e-13,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,874.7997504304236,0.0500704156293795,4.2407118026781915e-13,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,987.2854427528076,0.006228119087685,5.702654738837573e-13,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200006,1114.2350520699313,0.0,7.668388153647457e-13,0.5707850596033223,5114.210926672534,4.656015922931666e-20,2.448396431879296,7.752944201853386,0.1826233619931735,2.5828816042294496,0.1634140686194404,639.6014748755964,560.7525420918628,649.6014748755964,9.695255228555464,synthetic_exploratory,synthetic,1.0
200007,0.0,0.0,0.0,0.6258940214679068,4289.055733205886,1.492455669924932e-21,2.395264273375334,10.92429398698932,0.2609693211701507,0.8329814031574793,1.0192536968299957,524.0066580172595,484.0066580172594,534.0066580172595,13.714866329598603,synthetic_exploratory,synthetic,1.0
200007,1.0,0.0,0.0,0.6258940214679068,4289.055733205886,1.492455669924932e-21,2.395264273375334,10.92429398698932,0.2609693211701507,0.8329814031574793,1.0192536968299957,524.0066580172595,484.0066580172594,534.0066580172595,13.714866329598603,synthetic_exploratory,synthetic,1.0
200007,1.1383144011680957,0.0,0.0,0.6258940214679068,4289.055733205886,1.492455669924932e-21,2.395264273375334,10.92429398698932,0.2609693211701507,0.8329814031574793,1.0192536968299957,524.0066580172595,484.0066580172594,534.0066580172595,13.714866329598603,synthetic_exploratory,synthetic,1.0
200007,1.2957596759066805,0.0485361511858317,0.0,0.6258940214679068,4289.055733205886,1.492455669924932e-21,2.395264273375334,10.92429398698932,0.2609693211701507,0.8329814031574793,1.0192536968299957,524.0066580172595,484.0066580172594,534.0066580172595,13.714866329598603,synthetic_exploratory,synthetic,1.0
200007,1.4749818995374784,0.0,0.0,0.6258940214679068,4289.055733205886,1.492455669924932e-21,2.395264273375334,10.92429398698932,0.2609693211701507,0.8329814031574793,1.0192536968299957,524.0066580172595,484.0066580172594,534.0066580172595,13.714866329598603,synthetic_exploratory,synthetic,1.0
200007,1.678993137705785,0.0496776855944096,0.0,0.6258940214679068,4289.055733205886,1.492455669924932e-21,2.395264273375334,10.92429398698932,0.2609693211701507,0.8329814031574793,1.0192536968299957,524.0066580172595,484.0066580172594,534.0066580172595,13.714866329598603,synthetic_exploratory,synthetic,1.0
200007,1.9112220681129028,0.0193988833356182,0.0,0.6258940214679068,4289.055733205886,1.492455669924932e-21,2.395264273375334,10.92429398698932,0.2609693211701507,0.8329814031574793,1.0192536968299957,524.0066580172595,484.0066580172594,534.0066580172595,13.714866329598603,synthetic_exploratory,synthetic,1.0
200007,2.175571603963188,0.0,0.0,0.6258940214679068,4289.055733205886,1.492455669924932e-21,2.395264273375334,10.92429398698932,0.2609693211701507,0.8329814031574793,1.0192536968299957,524.0066580172595,484.0066580172594,534.0066580172595,13.714866329598603,synthetic_exploratory,synthetic,1.0
